account_id,geo_match_count,geo_under_500_count,geo_between_501_1000_count,geo_between_1001_1599_count,geo_between_1600_1800_count,geo_proximity_score,connections,matched_locations,memo_values
ACCT01853,2,1,1,0,0,17,3,Normal non-reference transaction location,2
ACCT01857,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01860,1,0,1,0,0,7,1,"Blvd Dolores del Rio No. 704, Queretaro",1
ACCT01861,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02483,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT02001,3,1,2,0,0,24,3,Normal non-reference transaction location; PRC to Sinaloa Corridor,3
ACCT01871,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT01872,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01873,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02069,2,0,0,2,0,6,2,"Normal non-reference transaction location; Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",2
ACCT01876,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01878,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01879,2,1,1,0,0,17,2,"Normal non-reference transaction location; Hanhong Medicine Technology Company, Wuhan, China",2
ACCT01880,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02288,2,0,0,2,0,6,2,"Normal non-reference transaction location; Paseo International South, San Diego, CA",2
ACCT01883,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02400,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT02497,2,0,0,0,2,4,2,Normal non-reference transaction location,2
ACCT01885,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01887,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01889,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01890,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01891,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02279,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT01896,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01944,2,0,2,0,0,14,2,"Bridge of the Americas Port Entry, El Paso, TX; Av Central 450, Reynosa, Tamaulipas",2
ACCT01898,1,0,0,1,0,3,1,"Bridge of the Americas Port Entry, El Paso, TX",1
ACCT01900,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01902,1,0,1,0,0,7,1,"San Ysidro Blvd, San Diego, CA",1
ACCT01903,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01904,1,0,0,1,0,3,1,"Jiangsu Bangdeya New Material Technology Company, Changzhou, China",1
ACCT02178,2,1,0,1,0,13,2,"Normal non-reference transaction location; Manzanillo, Colima, Mexico",2
ACCT02496,3,2,1,0,0,27,3,Normal non-reference transaction location,3
ACCT01907,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01909,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01910,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01911,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01912,0,0,0,0,0,0,1,,1
ACCT01914,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT02374,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT01916,1,0,0,1,0,3,1,"Brownsville, TX",1
ACCT02438,3,0,1,2,0,13,3,"Brownsville, TX; Normal non-reference transaction location",3
ACCT01918,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01922,3,1,0,2,0,16,3,"Normal non-reference transaction location; Jiangsu Bangdeya New Material Technology Company, Changzhou, China",3
ACCT02158,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT01923,3,1,2,0,0,24,3,"Normal non-reference transaction location; Veracruz de Ignacio de la Llave, Mexico",2
ACCT02193,3,1,2,0,0,24,3,Normal non-reference transaction location,3
ACCT01924,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01925,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01926,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01928,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01929,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01930,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01932,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01934,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01935,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01937,3,2,0,1,0,23,3,"Normal non-reference transaction location; Tamazula de Gordiano, Jalisco, Mexico",2
ACCT01938,0,0,0,0,0,0,1,,1
ACCT01940,0,0,0,0,0,0,1,,1
ACCT01942,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02077,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01980,1,0,1,0,0,7,2,"Av Central 450, Reynosa, Tamaulipas",2
ACCT01947,1,0,0,1,0,3,1,"Manzanillo, Colima, Mexico",1
ACCT01948,1,0,0,0,1,2,1,"Lincoln/Juarez Bridge, Laredo, TX",1
ACCT01949,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01952,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02271,2,1,0,0,1,12,2,"Normal non-reference transaction location; Manzanillo, Colima, Mexico",2
ACCT01955,2,0,0,2,0,6,2,"Normal non-reference transaction location; Juarez, Chihuahua, Mexico",2
ACCT01958,0,0,0,0,0,0,1,,1
ACCT01960,1,0,0,0,1,2,2,Normal non-reference transaction location,2
ACCT01961,2,1,1,0,0,17,2,"Normal non-reference transaction location; Nogales, AZ",2
ACCT01964,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01967,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02465,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT01968,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01971,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01972,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01975,1,1,0,0,0,10,1,"Manzanillo, Colima, Mexico",1
ACCT01977,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01978,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01979,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02495,2,0,1,0,1,9,2,"Normal non-reference transaction location; Tamazula de Gordiano, Jalisco, Mexico",2
ACCT01983,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01986,1,0,0,0,1,2,1,"7141 Office City Dr, Houston, TX",1
ACCT02033,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT01989,0,0,0,0,0,0,1,,1
ACCT01990,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01992,1,1,0,0,0,10,1,"Veracruz de Ignacio de la Llave, Mexico",1
ACCT01995,0,0,0,0,0,0,1,,1
ACCT01996,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01999,1,0,0,1,0,3,1,"Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",1
ACCT02000,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT02003,0,0,0,0,0,0,1,,1
ACCT02005,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02006,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02166,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT02007,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02008,3,2,0,1,0,23,3,"Normal non-reference transaction location; Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",3
ACCT02010,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02011,1,0,1,0,0,7,1,"4215 Ketcham Street, Elmhurst, NY",1
ACCT02403,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT02016,1,1,0,0,0,10,1,"Lazaro Cardenas, Michoacan, Mexico",1
ACCT02017,4,2,1,1,0,30,4,"Normal non-reference transaction location; Anliang Dongyi Financial Plaza, Hefei, Anhui, China",4
ACCT02019,1,0,0,0,1,2,1,"Av Central 450, Reynosa, Tamaulipas",1
ACCT02021,2,0,1,0,1,9,2,"Normal non-reference transaction location; Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",2
ACCT02023,2,1,1,0,0,17,2,"Normal non-reference transaction location; Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",1
ACCT02024,1,1,0,0,0,10,1,"Badiraguato, Sinaloa, Mexico",1
ACCT02028,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT02029,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02031,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02032,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02034,1,0,0,1,0,3,1,"Manzanillo, Colima, Mexico",1
ACCT02353,1,0,0,1,0,3,2,"Manzanillo, Colima, Mexico",2
ACCT02035,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02036,1,0,0,0,1,2,1,PRC to Sinaloa Corridor,1
ACCT02037,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02039,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02060,3,1,1,0,1,19,3,Normal non-reference transaction location,3
ACCT02042,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02184,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT02044,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02046,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02049,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02050,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02054,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02055,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02057,0,0,0,0,0,0,1,,1
ACCT02099,3,0,0,2,1,8,3,Normal non-reference transaction location,3
ACCT02065,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT02067,0,0,0,0,0,0,1,,1
ACCT02068,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02072,0,0,0,0,0,0,1,,1
ACCT02276,2,0,2,0,0,14,2,"Brownsville, TX; Normal non-reference transaction location",2
ACCT02079,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02080,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02081,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02082,2,1,0,0,1,12,2,"Normal non-reference transaction location; Bridge of the Americas Port Entry, El Paso, TX",2
ACCT02083,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02088,1,0,1,0,0,7,1,"Heroica Matamoros, Tamaulipas, Mexico",1
ACCT02091,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02093,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02094,0,0,0,0,0,0,1,,1
ACCT02097,0,0,0,0,0,0,1,,1
ACCT02101,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02102,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT02106,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02108,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02117,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT02121,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02123,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02124,1,0,1,0,0,7,1,"Hanhong Medicine Technology Company, Wuhan, China",1
ACCT02125,1,0,0,1,0,3,1,"San Luis, AZ",1
ACCT02126,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02127,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02128,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT02369,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT02130,0,0,0,0,0,0,1,,1
ACCT02131,1,0,0,0,1,2,1,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China",1
ACCT02132,1,0,0,0,1,2,1,"Rancho la Lagunita, Mezquital, Durango",1
ACCT02134,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02153,2,0,1,0,1,9,2,"Normal non-reference transaction location; Lincoln/Juarez Bridge, Laredo, TX",2
ACCT02137,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02139,1,0,1,0,0,7,1,"Bridge of the Americas Port Entry, El Paso, TX",1
ACCT02142,1,1,0,0,0,10,2,"Lazaro Cardenas, Michoacan, Mexico",2
ACCT02148,0,0,0,0,0,0,1,,1
ACCT02159,3,1,1,1,0,20,3,Normal non-reference transaction location,3
ACCT02150,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02151,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02160,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02161,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02167,1,0,0,1,0,3,1,"Bachigualato, Culiacan, Sinaloa",1
ACCT02169,1,0,1,0,0,7,1,"2350 N Sam Houston Parkway East, Houston, TX",1
ACCT02170,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02172,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02177,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02180,2,0,0,1,1,5,2,"Blvd Dolores del Rio No. 704, Queretaro; Normal non-reference transaction location",2
ACCT02181,1,1,0,0,0,10,1,"Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",1
ACCT02182,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT02187,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02363,3,2,1,0,0,27,3,Normal non-reference transaction location,3
ACCT02189,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02190,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02192,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02425,2,0,0,0,2,4,2,Normal non-reference transaction location,2
ACCT02196,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02197,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02199,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02200,1,0,1,0,0,7,1,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",1
ACCT02202,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02204,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02205,1,0,0,1,0,3,1,"Altamira, Tamaulipas, Mexico",1
ACCT02206,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02207,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02210,1,0,0,1,0,3,1,PRC to Sinaloa Corridor,1
ACCT02211,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02213,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02215,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02218,1,0,0,1,0,3,1,"Blvd Dolores del Rio No. 704, Queretaro",1
ACCT02219,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT02221,1,0,0,0,1,2,1,"Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",1
ACCT02222,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT02223,1,1,0,0,0,10,1,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",1
ACCT02226,1,0,1,0,0,7,1,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",1
ACCT02228,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02229,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02230,1,0,0,0,1,2,1,"Xiamen Section, China Pilot Free Trade Zone",1
ACCT02231,1,0,1,0,0,7,1,"Badiraguato, Sinaloa, Mexico",1
ACCT02232,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02233,2,1,0,0,1,12,2,Normal non-reference transaction location,1
ACCT02235,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02237,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02240,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02243,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT02244,1,0,0,1,0,3,1,"Badiraguato, Sinaloa, Mexico",1
ACCT02246,0,0,0,0,0,0,1,,1
ACCT02247,1,0,1,0,0,7,1,"Cadereyta Jimenez, Nuevo Leon, Mexico",1
ACCT02251,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02252,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02255,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02256,1,0,0,1,0,3,1,"Juarez, Chihuahua, Mexico",1
ACCT02269,2,1,1,0,0,17,2,"Normal non-reference transaction location; Henan Ruiju Biotechnology, Zhengzhou, Henan, China",2
ACCT02258,2,0,1,0,1,9,2,Normal non-reference transaction location,2
ACCT02259,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02262,0,0,0,0,0,0,1,,1
ACCT02264,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02266,0,0,0,0,0,0,1,,1
ACCT02382,2,2,0,0,0,20,3,"Normal non-reference transaction location; Veracruz de Ignacio de la Llave, Mexico",3
ACCT02272,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02275,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02280,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02284,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02287,0,0,0,0,0,0,1,,1
ACCT02289,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT02405,2,0,1,0,1,9,2,"4215 Ketcham Street, Elmhurst, NY; Jiangsu Bangdeya New Material Technology Company, Changzhou, China",2
ACCT02293,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02294,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02299,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02300,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02303,1,0,1,0,0,7,1,"Blvd Dolores del Rio No. 704, Queretaro",1
ACCT02304,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02309,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02311,1,0,0,1,0,3,1,"Tamazula de Gordiano, Jalisco, Mexico",1
ACCT02313,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT02315,1,0,0,0,1,2,1,"Rancho la Lagunita, Mezquital, Durango",1
ACCT02318,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02319,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02320,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02322,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02329,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02331,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02333,1,0,1,0,0,7,1,"Brownsville, TX",1
ACCT02334,1,1,0,0,0,10,1,"Nogales, AZ",1
ACCT02337,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02339,1,0,0,0,1,2,1,"Altamira, Tamaulipas, Mexico",1
ACCT02340,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02341,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02413,2,0,1,0,1,9,2,Normal non-reference transaction location,2
ACCT02345,1,0,1,0,0,7,1,"5900 Highway 225, Deer Park, TX",1
ACCT02351,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02352,2,0,1,1,0,10,2,"Blvd Dolores del Rio No. 704, Queretaro; Normal non-reference transaction location",2
ACCT02354,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02355,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02356,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02359,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02360,1,0,1,0,0,7,1,"Rancho la Lagunita, Mezquital, Durango",1
ACCT02362,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02365,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02367,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02368,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02370,1,0,1,0,0,7,1,"Heroica Matamoros, Tamaulipas, Mexico",1
ACCT02372,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02377,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02378,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02379,0,0,0,0,0,0,1,,1
ACCT02490,2,1,0,1,0,13,2,"Normal non-reference transaction location; Veracruz de Ignacio de la Llave, Mexico",2
ACCT02385,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02396,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT02390,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT02391,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02394,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02404,1,1,0,0,0,10,1,"Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",1
ACCT02411,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02416,1,0,0,1,0,3,1,Normal non-reference transaction location,1
